"id","obj_vesion","date_created","message_type","template","notification_type","language"
"1167","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","409","1"
"1168","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","409","2"
"1169","0","2011-04-25T00:00:00.0","TEXT","Malaria is dangerous for babies&if not treated right away can cause death.Do everything possible to protect from mosquito bites.Baby must sleep under insecticide treated mosquito net.In eve&early morn cover baby well includ. feet&legs with light colored clothing.If baby has fever,is limp,weak,or doesn't eat,take them to clinic straight.Traditional medicine is not good for babies.Understand how to give medicines doctor gives&give the full course.","409","3"
"1170","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","410","1"
"1171","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","410","2"
"1172","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","410","3"
"1173","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","411","1"
"1174","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","411","2"
"1175","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","411","3"
"1176","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","412","1"
"1177","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","412","2"
"1178","0","2011-04-25T00:00:00.0","TEXT","Baby should explore alot now&it is important to let baby try things to see what happens.Be patient.It is interesting for baby to do the same thing over&over again.Keep playing&talking to baby.It encourages learning,making baby bright.If he has crossed eyes,seems to not see well,or has trouble moving eyes in all directions,tell the doctor at clinic.Many problems with eyes can be solved if treated early.","412","3"
"1179","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","413","1"
"1180","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","413","2"
"1181","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","413","3"
"1182","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","414","1"
"1183","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","414","2"
"1184","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","414","3"
"1185","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","415","1"
"1186","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","415","2"
"1187","0","2011-04-25T00:00:00.0","TEXT","This is last message for first year of life.We hope messages have been helpful&U now feel better prepared for a next baby.We hope U can tell what U learned to other new mothers.All children are a blessing&deserve a chance to be the best that they can.By loving them,feeding them well&keeping them safe from diseases&other dangers U have done a great job.Keep up the good work & U never know, they could become the next president of Ghana. ","415","3"
